item_id,timestamp,target_value,ao,jaw,teeth,lips,fdbb,price_peak_bellow,ao_peak_bellow
SPX500_D1_0104122100,2001-04-12 21:00:00,0.0,-0.0425243266,1189.009413767,1150.5596210625,1136.942550878,0.0,0,0
SPX500_D1_0104162100,2001-04-16 21:00:00,0.0,-0.0259060298,1183.9340742464,1148.6602934297,1140.7050407024,0.0,0,0
SPX500_D1_0104172100,2001-04-17 21:00:00,0.0,-0.0079635618,1177.8426069967,1147.109631751,1146.8140325619,0.0,0,0
SPX500_D1_0104182100,2001-04-18 21:00:00,0.0,0.0137569577,1173.9593295354,1148.1903027821,1151.5752260496,0.0,0,0
SPX500_D1_0104192100,2001-04-19 21:00:00,0.0,0.0360356857,1170.9905349558,1151.0727649343,1156.4621808396,0.0,0,0
SPX500_D1_0104202100,2001-04-20 21:00:00,0.0,0.0590004385,1168.3185707284,1153.5161693176,1161.2867446717,0.0,0,0
SPX500_D1_0104232100,2001-04-23 21:00:00,0.0,0.0766322812,1167.3521422108,1156.3278981529,1173.0523957374,0.0,0,0
SPX500_D1_0104242100,2001-04-24 21:00:00,0.0,0.0911167773,1167.6519774254,1159.3600358838,1187.1519165899,0.0,0,0
SPX500_D1_0104252100,2001-04-25 21:00:00,0.0,0.0928622142,1167.8802868542,1166.9544063983,1198.5325332719,0.0,0,0
SPX500_D1_0104262100,2001-04-26 21:00:00,-195.0,0.092364006,1168.5056494039,1176.5288555985,1204.8710266175,0.0,0,0
SPX500_D1_0104272100,2001-04-27 21:00:00,0.0,0.0924116037,1169.434830219,1184.9696236487,1208.139821294,0.0,0,0
SPX500_D1_0104302100,2001-04-30 21:00:00,-253.0,0.0984074655,1173.3333048175,1190.6265456926,1210.4858570352,0.0,0,0
SPX500_D1_0105012100,2001-05-01 21:00:00,0.0,0.1058705726,1178.7345890623,1194.450102481,1216.0936856282,0.0,0,0
SPX500_D1_0105022100,2001-05-02 21:00:00,0.0,0.1161771403,1183.7592360575,1197.6275896709,1221.6339485025,0.0,0,0
SPX500_D1_0105032100,2001-05-03 21:00:00,0.0,0.1172818567,1187.3335255916,1202.739765962,1228.636158802,0.0,0,0
SPX500_D1_0105042100,2001-05-04 21:00:00,0.0,0.1150294128,1189.9397928537,1207.8716702168,1233.9109270416,0.0,0,0
SPX500_D1_0105072100,2001-05-07 21:00:00,-108.0,0.1126801822,1192.2421164804,1213.9683364397,1240.1917416333,0.0,0,0
SPX500_D1_0105082100,2001-05-08 21:00:00,0.0,0.1096537722,1195.8023382896,1219.0985443847,1242.8843933066,0.0,0,0
SPX500_D1_0105092100,2001-05-09 21:00:00,0.0,0.1006403929,1199.4940814981,1224.8756013366,1244.2585146453,0.0,0,0
SPX500_D1_0105102100,2001-05-10 21:00:00,-136.0,0.0956656122,1203.8903059982,1228.4730261696,1248.3258117163,0.0,0,0
SPX500_D1_0105112100,2001-05-11 21:00:00,0.0,0.0901990352,1207.8225901522,1231.1332728984,1250.661649373,0.0,0,0
SPX500_D1_0105142100,2001-05-14 21:00:00,0.0,0.0796081449,1212.2450832174,1235.3159887861,1251.4773194984,0.0,0,0
SPX500_D1_0105152100,2001-05-15 21:00:00,0.0,0.0729280834,1215.4304614315,1238.4021151878,1253.4518555987,0.0,0,0
SPX500_D1_0105162100,2001-05-16 21:00:00,0.0,0.0714330845,1218.0708105521,1240.4443507893,1252.824484479,0.0,0,0
SPX500_D1_0105172100,2001-05-17 21:00:00,-138.0,0.0738327209,1221.6495943558,1243.0575569407,1251.3295875832,0.0,0,0
SPX500_D1_0105182100,2001-05-18 21:00:00,0.0,0.079143915,1224.6000101746,1243.9647373231,1251.3446700665,0.0,0,0
SPX500_D1_0105212100,2001-05-21 21:00:00,0.0,0.0897917635,1226.9184709304,1244.1378951577,1254.0167360532,0.0,0,0
SPX500_D1_0105222100,2001-05-22 21:00:00,3411.0,0.1000720284,1229.5670500896,1245.046283263,1261.1263888426,0.0,0,0
SPX500_D1_0105232100,2001-05-23 21:00:00,0.0,0.1019058745,1231.1630462365,1247.5036228551,1266.2221110741,0.0,0,0
SPX500_D1_0105242100,2001-05-24 21:00:00,0.0,0.0939248087,1232.2543503722,1252.7612949982,1273.0596888593,0.0,0,0
SPX500_D1_0105252100,2001-05-25 21:00:00,0.0,0.0863551333,1233.7274772666,1256.9917581234,1280.7297510874,0.0,0,0
SPX500_D1_0105292100,2001-05-29 21:00:00,0.0,0.07093731,1236.1103636307,1262.419038358,1284.3918008699,0.0,0,0
SPX500_D1_0105302100,2001-05-30 21:00:00,0.0,0.0488676938,1240.2222587361,1268.5429085633,1285.1394406959,0.0,0,0
SPX500_D1_0105312100,2001-05-31 21:00:00,0.0,0.0309293911,1243.7901619102,1272.3550449929,1285.0705525568,0.0,0,0
SPX500_D1_0106012100,2001-06-01 21:00:00,-185.0,0.0167377824,1248.145534071,1274.3269143687,1282.4394420454,1.0,0,0
SPX500_D1_0106042100,2001-06-04 21:00:00,0.0,0.0053948762,1253.0120314501,1275.6354250727,1277.3405536363,0.0,0,0
SPX500_D1_0106052100,2001-06-05 21:00:00,0.0,0.0024641297,1256.5526444155,1275.1703719386,1272.8704429091,0.0,0,0
SPX500_D1_0106062100,2001-06-06 21:00:00,0.0,0.0060296529,1258.9816717682,1272.8922004463,1269.5183543272,0.0,0,0
SPX500_D1_0106072100,2001-06-07 21:00:00,0.0,0.0100885636,1260.9673124014,1270.6544253905,1267.9676834618,0.0,0,0
SPX500_D1_0106082100,2001-06-08 21:00:00,0.0,0.0129012284,1261.8094422167,1268.8363722167,1269.7471467694,0.0,0,0
SPX500_D1_0106112100,2001-06-11 21:00:00,0.0,0.0101574094,1261.4352543538,1267.9524506896,1271.0837174155,0.0,0,0
SPX500_D1_0106122100,2001-06-12 21:00:00,-252.0,-0.0001807964,1260.9394655574,1269.0665193534,1271.2499739324,1.0,0,0
SPX500_D1_0106132100,2001-06-13 21:00:00,0.0,-0.009820528,1260.5679682068,1269.9869544342,1270.709979146,0.0,0,0
SPX500_D1_0106142100,2001-06-14 21:00:00,0.0,-0.0226933008,1260.6600475755,1270.2279601299,1267.9869833168,0.0,0,0
SPX500_D1_0106152100,2001-06-15 21:00:00,-185.0,-0.039130567,1261.9065823774,1270.0182151137,1264.0645866534,1.0,0,0
SPX500_D1_0106182100,2001-06-18 21:00:00,0.0,-0.050638123,1263.0237683484,1268.4028132245,1261.3856693227,0.0,0,0
SPX500_D1_0106192100,2001-06-19 21:00:00,0.0,-0.0588688311,1263.7077092447,1265.8993365714,1255.1585354582,0.0,0,0
SPX500_D1_0106202100,2001-06-20 21:00:00,0.0,-0.0670951865,1264.0801931489,1263.9956695,1246.5798283665,0.0,0,0
SPX500_D1_0106212100,2001-06-21 21:00:00,0.0,-0.066001141,1263.542870599,1259.7774608125,1240.2198626932,0.0,0,0
SPX500_D1_0106222100,2001-06-22 21:00:00,0.0,-0.0595490526,1262.3761113222,1253.8384032109,1235.5578901546,0.0,0,0
SPX500_D1_0106252100,2001-06-25 21:00:00,0.0,-0.055108424,1261.4756412204,1248.9561028096,1232.0143121237,0.0,0,0
SPX500_D1_0106262100,2001-06-26 21:00:00,-161.0,-0.0542424451,1259.0736688189,1244.9503399584,1231.6604496989,1.0,0,0
SPX500_D1_0106272100,2001-06-27 21:00:00,0.0,-0.0536650478,1255.4730019867,1241.5615474636,1231.2423597591,0.0,0,0
SPX500_D1_0106282100,2001-06-28 21:00:00,0.0,-0.0542424451,1252.3427710646,1240.1469790306,1229.5038878073,0.0,0,0
SPX500_D1_0106292100,2001-06-29 21:00:00,0.0,-0.0533679014,1249.6171732904,1238.8248566518,1226.1371102459,0.0,0,0
SPX500_D1_0107022100,2001-07-02 21:00:00,0.0,-0.0497613796,1247.172775345,1236.7904995703,1223.6306881967,0.0,0,0
SPX500_D1_0107032100,2001-07-03 21:00:00,0.0,-0.0424108783,1245.87063878,1233.775437124,1223.4555505573,0.0,0,0
SPX500_D1_0107052100,2001-07-05 21:00:00,0.0,-0.0364374815,1244.6167434892,1231.2541324835,1224.6074404459,0.0,0,0
SPX500_D1_0107062100,2001-07-06 21:00:00,0.0,-0.0384044327,1242.9193016824,1230.1917409231,1226.0669523567,0.0,0,0
SPX500_D1_0107092100,2001-07-09 21:00:00,0.0,-0.0448012479,1240.5924323222,1230.0696483077,1227.4675618854,0.0,0,0
SPX500_D1_0107102100,2001-07-10 21:00:00,0.0,-0.0525142313,1238.5164759897,1230.2990672692,1227.3340495083,0.0,0,0
SPX500_D1_0107112100,2001-07-11 21:00:00,-165.0,-0.0641508675,1237.3040547597,1230.6454338606,1222.6652396066,1.0,0,0
SPX500_D1_0107122100,2001-07-12 21:00:00,0.0,-0.0693436991,1236.6818197782,1230.164754628,1217.2831916853,0.0,0,0
SPX500_D1_0107132100,2001-07-13 21:00:00,0.0,-0.0634825337,1236.314372103,1226.8929102995,1212.1625533482,0.0,0,0
SPX500_D1_0107162100,2001-07-16 21:00:00,0.0,-0.0554918735,1236.0648050181,1223.0006715121,1205.0690426786,0.0,0,0
SPX500_D1_0107172100,2001-07-17 21:00:00,0.0,-0.0479173775,1235.352127709,1219.0855875731,1203.0982341429,0.0,0,0
SPX500_D1_0107182100,2001-07-18 21:00:00,0.0,-0.0361020978,1232.9396563468,1213.7867641264,1204.6935873143,0.0,0,0
SPX500_D1_0107192100,2001-07-19 21:00:00,2400.0,-0.0278198138,1230.0792981663,1211.4652936106,1205.7228698514,0.0,0,0
SPX500_D1_0107202100,2001-07-20 21:00:00,0.0,-0.0256333609,1227.1255059996,1211.4165069093,1205.7282958812,0.0,0,0
SPX500_D1_0107232100,2001-07-23 21:00:00,0.0,-0.0250978983,1223.2462363074,1211.2194435456,1205.8596367049,0.0,0,0
SPX500_D1_0107242100,2001-07-24 21:00:00,0.0,-0.0292249996,1221.0899873606,1210.5357631024,1207.7717093639,0.0,0,0
SPX500_D1_0107252100,2001-07-25 21:00:00,0.0,-0.0328647041,1220.3196037175,1210.0169177146,1208.4903674912,0.0,0,0
SPX500_D1_0107262100,2001-07-26 21:00:00,0.0,-0.0361939235,1219.5134803546,1210.6923030003,1207.3642939929,0.0,0,0
SPX500_D1_0107272100,2001-07-27 21:00:00,0.0,-0.0358900376,1218.4547510966,1210.7763901253,1201.5484351943,0.0,0,0
SPX500_D1_0107302100,2001-07-30 21:00:00,0.0,-0.0328441112,1217.5263087045,1209.7868413596,1197.4187481555,0.0,0,0
SPX500_D1_0107312100,2001-07-31 21:00:00,2386.9999999999995,-0.0199692791,1217.364284958,1205.8491111897,1196.6179985244,0.0,0,0
SPX500_D1_0108012100,2001-08-01 21:00:00,2454.0,-0.0068678314,1216.9028014997,1202.7304722909,1197.8193988195,0.0,0,0
SPX500_D1_0108022100,2001-08-02 21:00:00,2495.0,0.0022871242,1215.8225859997,1201.5660382546,1199.2015190556,0.0,0,0
SPX500_D1_0108032100,2001-08-03 21:00:00,0.0,0.0055627553,1212.9350793844,1201.6984084728,1202.0872152445,0.0,0,0
SPX500_D1_0108062100,2001-08-06 21:00:00,0.0,0.0063371426,1210.4708425087,1202.0773574137,1205.0967721956,0.0,0,0
SPX500_D1_0108072100,2001-08-07 21:00:00,-119.0,0.0032250848,1209.1588546234,1203.521437737,1208.2354177565,1.0,0,0
SPX500_D1_0108082100,2001-08-08 21:00:00,0.0,-0.0030138202,1208.6562504216,1205.2231330198,1209.1943342052,0.0,0,0
SPX500_D1_0108092100,2001-08-09 21:00:00,-100.0,-0.01372663,1208.3542311584,1207.1689913924,1208.5254673641,1.0,0,0
SPX500_D1_0108102100,2001-08-10 21:00:00,-238.0,-0.0215276949,1208.7600595308,1207.9016174683,1207.1403738913,1.0,0,0
SPX500_D1_0108132100,2001-08-13 21:00:00,0.0,-0.0251924853,1209.4042857207,1207.6451652848,1204.518299113,0.0,0,0
SPX500_D1_0108142100,2001-08-14 21:00:00,0.0,-0.027409266,1210.2801098961,1206.8895196242,1199.5536392904,0.0,0,0
SPX500_D1_0108152100,2001-08-15 21:00:00,0.0,-0.0291044842,1210.4916399041,1205.2820796712,1195.9309114324,0.0,0,0
SPX500_D1_0108162100,2001-08-16 21:00:00,-156.99999999999997,-0.0286513933,1210.1345906807,1202.0836947123,1194.6387291459,1.0,0,0
SPX500_D1_0108172100,2001-08-17 21:00:00,0.0,-0.0298289337,1209.4780837052,1199.5032328732,1194.0159833167,0.0,0,0
SPX500_D1_0108202100,2001-08-20 21:00:00,0.0,-0.0341663636,1208.2897695741,1198.2490787641,1192.0947866534,0.0,0,0
SPX500_D1_0108212100,2001-08-21 21:00:00,0.0,-0.0385522337,1206.0901719145,1197.4085689186,1188.4638293227,0.0,0,0
SPX500_D1_0108222100,2001-08-22 21:00:00,-151.99999999999997,-0.0429365593,1204.1940048442,1195.7837478037,1184.5440634582,1.0,0,0
SPX500_D1_0108232100,2001-08-23 21:00:00,0.0,-0.043845643,1203.0613890869,1193.0532793283,1180.8702507665,0.0,0,0
SPX500_D1_0108242100,2001-08-24 21:00:00,0.0,-0.0412963803,1202.1739745418,1190.0297444122,1178.3372006132,0.0,0,0
SPX500_D1_0108272100,2001-08-27 21:00:00,2123.0,-0.0356820959,1200.8075149616,1187.0479013607,1174.8597604906,0.0,0,0
SPX500_D1_0108282100,2001-08-28 21:00:00,0.0,-0.0346848371,1198.7407830415,1184.6925386906,1172.9698083925,0.0,0,0
SPX500_D1_0108292100,2001-08-29 21:00:00,0.0,-0.0341058953,1196.4426458845,1181.7247213543,1173.099846714,0.0,0,0
SPX500_D1_0108302100,2001-08-30 21:00:00,0.0,-0.0393250297,1194.1143654318,1179.685381185,1174.9718773712,0.0,0,0
SPX500_D1_0108312100,2001-08-31 21:00:00,0.0,-0.0483562874,1192.1213373217,1178.9272085369,1174.0605018969,0.0,0,0
SPX500_D1_0109042100,2001-09-04 21:00:00,0.0,-0.0581867843,1189.7235421431,1179.3688074698,1170.6834015176,0.0,0,0
SPX500_D1_0109052100,2001-09-05 21:00:00,-207.0,-0.0687797339,1187.8532696706,1178.2495815361,1164.208721214,1.0,0,0
SPX500_D1_0109062100,2001-09-06 21:00:00,0.0,-0.0764747922,1186.7584027728,1175.615258844,1158.1879769712,0.0,0,0
SPX500_D1_0109072100,2001-09-07 21:00:00,0.0,-0.0850131303,1186.4277564057,1170.9521014885,1154.996381577,0.0,0,0
SPX500_D1_0109102100,2001-09-10 21:00:00,-238.0,-0.0951126924,1185.1960059129,1166.3462138025,1149.0351052616,1.0,0,0
SPX500_D1_0109172100,2001-09-17 21:00:00,0.0,-0.1143894879,1183.0405439196,1163.3316870772,1142.9850842093,0.0,0,0
SPX500_D1_0109182100,2001-09-18 21:00:00,0.0,-0.1354948408,1179.5997328489,1158.5639761925,1133.2400673674,0.0,0,0
SPX500_D1_0109192100,2001-09-19 21:00:00,-542.9999999999999,-0.1610528035,1176.1001380144,1153.5916041685,1123.6010538939,1.0,0,0
SPX500_D1_0109202100,2001-09-20 21:00:00,0.0,-0.181488091,1173.4947427825,1146.1751536474,1111.8808431151,0.0,0,0
SPX500_D1_0109212100,2001-09-21 21:00:00,1880.0,-0.2085694147,1169.7789933377,1138.5338844415,1097.0716744921,1.0,1,0
SPX500_D1_0109242100,2001-09-24 21:00:00,0.0,-0.2227539095,1165.8563784655,1129.3421488863,1080.0103395937,0.0,0,0
SPX500_D1_0109252100,2001-09-25 21:00:00,0.0,-0.2225330037,1160.3489647374,1117.9037552755,1064.067271675,0.0,0,0
SPX500_D1_0109262100,2001-09-26 21:00:00,0.0,-0.2128343482,1154.5563520653,1104.6364108661,1044.18281734,0.0,0,0
SPX500_D1_0109272100,2001-09-27 21:00:00,1535.9999999999998,-0.2006289264,1147.6674019064,1091.5937345078,1032.770253872,1.0,0,0
SPX500_D1_0109282100,2001-09-28 21:00:00,0.0,-0.1716603554,1139.218755606,1075.7251426943,1027.7632030976,0.0,0,0
SPX500_D1_0110012100,2001-10-01 21:00:00,0.0,-0.1489372885,1129.4146205593,1064.6494998575,1024.5015624781,0.0,0,0
SPX500_D1_0110022100,2001-10-02 21:00:00,0.0,-0.1306726817,1119.4823420548,1057.5351873753,1021.3172499824,0.0,0,0
SPX500_D1_0110032100,2001-10-03 21:00:00,0.0,-0.1100472373,1107.5717772813,1051.7751639534,1023.008799986,0.0,0,0
SPX500_D1_0110042100,2001-10-04 21:00:00,-163.0,-0.0836638731,1098.306255952,1046.3757684592,1025.1770399888,0.0,0,0
SPX500_D1_0110052100,2001-10-05 21:00:00,0.0,-0.0671911776,1091.3392362634,1044.3006724018,1028.721631991,0.0,0,0
SPX500_D1_0110082100,2001-10-08 21:00:00,0.0,-0.0515934471,1085.1942950124,1042.9943383516,1034.6633055928,0.0,0,0
SPX500_D1_0110092100,2001-10-09 21:00:00,0.0,-0.0407086865,1079.3008877037,1042.9825460577,1042.9246444742,0.0,0,0
SPX500_D1_0110102100,2001-10-10 21:00:00,0.0,-0.0329328011,1075.4912040342,1044.9134778005,1046.9247155794,0.0,0,0
SPX500_D1_0110112100,2001-10-11 21:00:00,0.0,-0.0247562898,1072.2880344931,1048.7955430754,1050.3647724635,0.0,0,0
SPX500_D1_0110122100,2001-10-12 21:00:00,0.0,-0.0139886748,1070.0274164552,1050.561725191,1052.0118179708,0.0,0,0
SPX500_D1_0110152100,2001-10-15 21:00:00,0.0,-0.0034726678,1069.1353074971,1052.2571345421,1055.0414543767,0.0,0,0
SPX500_D1_0110162100,2001-10-16 21:00:00,0.0,0.0110341529,1069.6610530742,1053.0499927243,1062.0481635013,0.0,0,0
SPX500_D1_0110172100,2001-10-17 21:00:00,-305.0,0.0223332524,1069.1428951454,1054.8137436338,1066.5965308011,0.0,0,0
SPX500_D1_0110182100,2001-10-18 21:00:00,0.0,0.0211305324,1068.7569032112,1059.2214006796,1070.2612246408,0.0,0,0
SPX500_D1_0110192100,2001-10-19 21:00:00,0.0,0.020704259,1067.9756029642,1062.4174755946,1075.0879797127,0.0,0,0
SPX500_D1_0110222100,2001-10-22 21:00:00,0.0,0.0234908551,1067.9128642746,1065.2302911453,1078.4393837701,0.0,0,0
SPX500_D1_0110232100,2001-10-23 21:00:00,-175.0,0.0253066356,1069.6176439458,1068.8758797521,1076.9995070161,0.0,0,0
SPX500_D1_0110242100,2001-10-24 21:00:00,0.0,0.0256557791,1070.7847482577,1071.7470197831,1074.8756056129,0.0,0,0
SPX500_D1_0110252100,2001-10-25 21:00:00,0.0,0.0317536226,1071.8720753148,1071.6836423102,1075.9894844903,0.0,0,0
SPX500_D1_0110262100,2001-10-26 21:00:00,0.0,0.0450880511,1073.6046079829,1071.0206870214,1078.8435875922,0.0,0,0
SPX500_D1_0110292200,2001-10-29 22:00:00,0.0,0.0501708978,1075.0077150611,1072.1987261438,1080.0988700738,0.0,0,0
SPX500_D1_0110302200,2001-10-30 22:00:00,0.0,0.0449082843,1074.7178908256,1074.4563853758,1080.652096059,0.0,0,0
SPX500_D1_0110312200,2001-10-31 22:00:00,0.0,0.0401920383,1074.0765146083,1075.7893372038,1085.0066768472,0.0,0,0
SPX500_D1_0111012200,2001-11-01 22:00:00,-313.0,0.0367909777,1074.5663980999,1076.6737950533,1086.2963414778,1.0,0,0
SPX500_D1_0111022200,2001-11-02 22:00:00,0.0,0.0296592293,1075.7735982461,1079.8926956717,1082.2280731822,0.0,0,0
SPX500_D1_0111052200,2001-11-05 22:00:00,0.0,0.0286440453,1076.4925522272,1081.3379837127,1079.0164585458,0.0,0,0
SPX500_D1_0111062200,2001-11-06 22:00:00,0.0,0.0373975327,1076.9827405174,1079.4151107486,1077.2051668366,0.0,0,0
SPX500_D1_0111072200,2001-11-07 22:00:00,-136.0,0.0488724208,1078.9398374007,1077.759471905,1078.2851334693,0.0,0,0
SPX500_D1_0111082200,2001-11-08 22:00:00,-203.0,0.0590429816,1079.902542216,1076.7845379169,1082.0201067754,0.0,0,0
SPX500_D1_0111092200,2001-11-09 22:00:00,0.0,0.0639310381,1078.8296543532,1077.5120956773,1087.1250854204,0.0,0,0
SPX500_D1_0111122200,2001-11-12 22:00:00,0.0,0.0632989291,1077.8558347876,1079.9430837176,1093.6600683363,0.0,0,0
SPX500_D1_0111132200,2001-11-13 22:00:00,0.0,0.0645537866,1077.2484628809,1083.3933232529,1100.045054669,0.0,0,0
SPX500_D1_0111142200,2001-11-14 22:00:00,0.0,0.0649878759,1077.6605041977,1087.9441578463,1103.4510437352,0.0,0,0
SPX500_D1_0111152200,2001-11-15 22:00:00,0.0,0.0646230537,1079.1450807979,1092.6492631155,1104.7638349882,0.0,0,0
SPX500_D1_0111162200,2001-11-16 22:00:00,0.0,0.0660606265,1081.3296899673,1095.7024802261,1109.5580679905,0.0,0,0
SPX500_D1_0111192200,2001-11-19 22:00:00,0.0,0.0723768953,1084.2889445852,1097.4915451978,1115.7614543924,0.0,0,0
SPX500_D1_0111202200,2001-11-20 22:00:00,-103.0,0.0741286973,1087.4655642325,1101.3969770481,1120.7611635139,0.0,0,0
SPX500_D1_0111212200,2001-11-21 22:00:00,0.0,0.0699228748,1089.7432131377,1106.2942299171,1123.9529308112,0.0,0,0
SPX500_D1_0111232200,2001-11-23 22:00:00,0.0,0.0670170271,1091.3025813579,1110.6024511775,1128.1333446489,0.0,0,0
SPX500_D1_0111262200,2001-11-26 22:00:00,0.0,0.067774004,1094.1819981765,1113.8671447803,1131.9686757191,0.0,0,0
SPX500_D1_0111272200,2001-11-27 22:00:00,-226.0,0.0657024033,1097.7506906244,1117.7406266827,1132.8189405753,0.0,0,0
SPX500_D1_0111282200,2001-11-28 22:00:00,0.0,0.059666947,1101.0590990379,1121.4367983474,1134.9501524602,0.0,0,0
SPX500_D1_0111292200,2001-11-29 22:00:00,0.0,0.0566209738,1103.8022452658,1123.284698554,1138.3651219682,0.0,0,0
SPX500_D1_0111302200,2001-11-30 22:00:00,0.0,0.0528578054,1106.9601494761,1125.8084862347,1141.1110975746,0.0,0,0
SPX500_D1_0112032200,2001-12-03 22:00:00,0.0,0.0444482666,1110.0639841318,1129.0855504554,1140.6678780596,0.0,0,0
SPX500_D1_0112042200,2001-12-04 22:00:00,0.0,0.0376040703,1112.0759853524,1131.9617316485,1139.1253024477,0.0,0,0
SPX500_D1_0112052200,2001-12-05 22:00:00,0.0,0.0407767835,1114.4912941715,1132.8283901924,1139.2462419582,0.0,0,0
SPX500_D1_0112062200,2001-12-06 22:00:00,0.0,0.0476430237,1117.3785023121,1132.8442164184,1137.9199935665,0.0,0,0
SPX500_D1_0112072200,2001-12-07 22:00:00,0.0,0.0496798503,1120.0490021343,1133.7049393661,1137.7019948532,0.0,0,0
SPX500_D1_0112102200,2001-12-10 22:00:00,0.0,0.0516818563,1121.4986942778,1133.5686969453,1141.9005958826,0.0,0,0
SPX500_D1_0112112200,2001-12-11 22:00:00,0.0,0.051069919,1122.3799485641,1133.9763598271,1147.2984767061,0.0,0,0
SPX500_D1_0112122200,2001-12-12 22:00:00,-156.0,0.0408672988,1123.7145679053,1137.0661898487,1149.8147813649,1.0,0,0
SPX500_D1_0112132200,2001-12-13 22:00:00,0.0,0.0255948896,1124.399216528,1141.0441661177,1149.6488250919,0.0,0,0
SPX500_D1_0112142200,2001-12-14 22:00:00,-138.0,0.0124617568,1125.3554306412,1143.3986453529,1148.2400600735,1.0,0,0
SPX500_D1_0112172200,2001-12-17 22:00:00,0.0,0.0045749973,1127.9200128996,1144.0969396838,1145.3510480588,0.0,0,0
SPX500_D1_0112182200,2001-12-18 22:00:00,0.0,0.0002071928,1131.0715503689,1143.9104472233,1141.772838447,0.0,0,0
SPX500_D1_0112192200,2001-12-19 22:00:00,0.0,-0.0002975676,1133.2875849559,1142.6460163204,1137.6992707576,0.0,0,0
SPX500_D1_0112202200,2001-12-20 22:00:00,0.0,0.0019558123,1134.4950784208,1140.7477642804,1136.1294166061,0.0,0,0
SPX500_D1_0112212200,2001-12-21 22:00:00,0.0,0.0062407771,1135.1189185423,1138.3299187453,1136.8495332849,0.0,0,0
SPX500_D1_0112242200,2001-12-24 22:00:00,0.0,0.0091464844,1135.0170786544,1137.2699289022,1138.1986266279,0.0,0,0
SPX500_D1_0112262200,2001-12-26 22:00:00,-145.0,0.010947803,1134.4357649118,1137.5774377894,1139.6939013023,0.0,0,0
SPX500_D1_0112272200,2001-12-27 22:00:00,0.0,0.0124550173,1133.4333983801,1138.3296330657,1140.5311210419,0.0,0,0
SPX500_D1_0112282200,2001-12-28 22:00:00,0.0,0.0156435497,1133.1577523509,1139.2478039325,1141.6698968335,0.0,0,0
SPX500_D1_0112312200,2001-12-31 22:00:00,0.0,0.0172989862,1133.6633098623,1139.8268284409,1143.7189174668,0.0,0,0
SPX500_D1_0201022200,2002-01-02 22:00:00,0.0,0.0153939074,1134.4272860268,1140.6265998858,1145.6251339734,0.0,0,0
SPX500_D1_0201032200,2002-01-03 22:00:00,0.0,0.0164060025,1135.2924947939,1142.0376499001,1148.6771071787,0.0,0,0
SPX500_D1_0201042200,2002-01-04 22:00:00,0.0,0.0203555367,1135.9530721175,1143.4391936626,1149.861685743,0.0,0,0
SPX500_D1_0201072200,2002-01-07 22:00:00,3658.0,0.0219585081,1136.7432204161,1145.6199194548,1148.9793485944,0.0,0,0
SPX500_D1_0201082200,2002-01-08 22:00:00,0.0,0.0232743019,1137.9102803841,1146.7424295229,1151.1114788755,0.0,0,0
SPX500_D1_0201092200,2002-01-09 22:00:00,0.0,0.0280307976,1139.0902588161,1146.5808758326,1154.8861831004,0.0,0,0
SPX500_D1_0201102200,2002-01-10 22:00:00,0.0,0.0263000566,1140.7667773687,1148.2132663535,1157.9609464803,0.0,0,0
SPX500_D1_0201112200,2002-01-11 22:00:00,0.0,0.0199544429,1141.8308714173,1150.9347330593,1158.8747571843,0.0,0,0
SPX500_D1_0201142200,2002-01-14 22:00:00,0.0,0.0109956816,1142.1092659236,1153.3503914269,1159.7148057474,0.0,0,0
SPX500_D1_0201152200,2002-01-15 22:00:00,-119.0,0.0051604914,1143.4577839295,1154.4978424985,1158.8498445979,1.0,0,0
SPX500_D1_0201162200,2002-01-16 22:00:00,0.0,-0.002474941,1145.4983390119,1155.5699871862,1157.5658756783,0.0,0,0
SPX500_D1_0201172200,2002-01-17 22:00:00,0.0,-0.0092107437,1147.4030821648,1155.5474887879,1154.4277005427,0.0,0,0
SPX500_D1_0201182200,2002-01-18 22:00:00,0.0,-0.0157589169,1148.566691229,1155.1578026894,1152.1111604341,0.0,0,0
